label,Area,id_gh2ax,id_ku80,id_fak,id_dapi,tto
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_1.tiff,3.376,33738.038,8321.406,36113.812,62109.844,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_10.tiff,5.073,46409.549,16953.879,61210.327,97320.364,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_11.tiff,5.433,48686.93,23452.217,75569.625,108845.819,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_12.tiff,2.59,13967.266,8571.068,30941.406,45758.092,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_13.tiff,3.551,29797.928,10044.522,40143.304,59342.153,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_14.tiff,3.318,24326.984,6963.642,34061.756,55983.282,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_15.tiff,5.338,41358.683,31422.026,81524.617,98946.246,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_16.tiff,7.233,55086.257,17261.223,76338.67,126826.156,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_17.tiff,7.364,81931.97,18267.593,86399.08,104359.443,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_18.tiff,4.46,31933.471,28148.967,69445.778,84585.736,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_19.tiff,2.757,15126.05,17564.415,46672.933,52010.176,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_2.tiff,4.522,40316.09,10841.404,51014.339,85306.693,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_20.tiff,2.919,16852.757,26070.725,53985.627,58309.993,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_21.tiff,3.93,29074.715,8012.914,43123.358,63040,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_22.tiff,3.68,27889.905,19682.252,54129.438,71507.77,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_23.tiff,3.316,16275.523,31654.176,61267.15,70701.436,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_24.tiff,2.92,15354.831,6813.94,33276.734,47190.565,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_25.tiff,3.027,19038.723,20694.241,45901.263,59540.623,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_26.tiff,3.144,23636.371,4741.299,31814.307,49506.347,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_27.tiff,3.46,18162.946,14596.287,43754.604,60070.617,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_28.tiff,6.32,84692.793,27634.172,94206.904,109789.816,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_29.tiff,2.883,21143.141,16589.563,46522.743,51566.793,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_3.tiff,3.945,31503.522,5519.236,31471.411,65721.042,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_30.tiff,3.196,20490.896,20246.085,54742.751,64495.505,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_31.tiff,2.345,9692.742,12495.802,28758.347,39868.874,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_32.tiff,4.075,30820.436,27096.999,75754.284,82992.343,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_33.tiff,2.802,21341.192,19632.533,49913.657,62952.542,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_34.tiff,3.545,27965.207,17888.94,50541.051,66543.295,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_35.tiff,2.744,20556.925,15139.386,44095.231,55722.556,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_36.tiff,2.844,13137.144,6810.729,31243.613,47762.011,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_37.tiff,3.705,29196.181,17398.004,46489.268,64969.093,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_38.tiff,2.802,22675.484,13790.033,43788.546,54045.609,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_39.tiff,3.243,15022.644,16529.424,47841.414,59156.03,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_4.tiff,4.597,44988.077,14867.922,51172.672,71273.105,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_40.tiff,2.439,10561.632,10877.69,35464.351,41360.923,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_41.tiff,3.259,34422.521,14564.71,48936.504,61928.585,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_42.tiff,2.973,32968.36,7704.681,35233.951,49042.602,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_43.tiff,4.185,40956.725,18671.311,63863.305,74156.157,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_44.tiff,2.541,11011.165,12270.979,36259.701,44911.191,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_45.tiff,4.769,43008.331,14655.406,52902.836,75219.636,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_46.tiff,3.618,18517.131,17063.654,49443.94,65276.343,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_47.tiff,3.488,24948.407,8237.518,36269.475,54890.997,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_48.tiff,3.615,34774.954,10339.449,43574.275,57903.144,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_49.tiff,3.678,22381.789,14206.965,50518.358,60420.957,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_5.tiff,4.375,61610.949,10951.295,57907.773,75103.992,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_50.tiff,2.598,9416.37,7552.856,27175.692,44817.666,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_51.tiff,2.975,33218.961,8386.749,41656.687,46957.064,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_52.tiff,3.496,22921.222,12258.31,43604.54,58462.394,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_53.tiff,3.135,27255.361,9080.765,40434.557,48809.047,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_54.tiff,4.502,30254.028,7211.735,37805.761,60643.092,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_6.tiff,2.751,16698.533,11002.128,32748.842,51083.411,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_7.tiff,3.287,41249.299,15523.785,51246.424,61564.779,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_8.tiff,3.022,30263.712,13586.667,44979.546,56251.348,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-09_Out_Channel Alignment.czi_nucleo_2(4).tifnucleo_0-roi_9.tiff,6.338,104395.935,20312.955,87732.029,110056.224,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_0.tiff,2.757,33939.555,46836.341,36461.227,23862.204,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_1.tiff,2.807,50860.864,58230.859,51384.509,28490.775,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_2.tiff,2.757,47683.7,56280.822,49106.513,28635.01,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_3.tiff,3.022,36373.123,63284.624,49075.64,33650.994,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_4.tiff,2.844,24497.522,63173.673,50452.775,32306.49,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_5.tiff,2.651,32326.125,54955.111,51222.023,31075.086,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_6.tiff,2.541,35203.564,67559.619,53264.479,32917.642,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_0.tiff,2.492,12355.66,49931.621,40968.163,28041.722,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_1.tiff,4.266,32335.725,52951.32,53028.251,37397.626,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_10.tiff,3.318,18896.875,35200.902,35199.371,29183.14,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_11.tiff,3.181,13237.094,39765.889,41739.139,31545.539,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_12.tiff,2.736,14591.231,38527.048,37607.341,28543.859,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_13.tiff,2.687,10022.729,31985.731,35476.561,31317.185,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_14.tiff,2.295,15564.926,29180.8,30192.308,25944.17,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_15.tiff,2.245,19163.053,21839.193,27394.589,21028.43,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_2.tiff,3.925,33829.446,42305.623,47976.219,32201.383,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_3.tiff,2.916,13981.843,34334.364,35176.45,27109.976,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_4.tiff,2.541,14484.283,35392.641,33125.314,20867.176,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_5.tiff,2.649,10529.798,25759.174,26290.107,21600.718,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_6.tiff,2.859,14960.146,54953.442,47536.516,30935.212,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_7.tiff,3.499,21121.671,46901.324,42178.406,31449.308,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_8.tiff,2.395,7387.44,28516.923,25135.639,19084.406,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_9.tiff,5.256,26671.684,75883.606,70242.88,52766.686,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_0.tiff,4.207,56567.529,54264.867,63161.197,38285.236,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_1.tiff,2.443,28413.564,32581.777,35801.53,24339.676,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_10.tiff,2.547,21985.987,31807.924,30444.487,19447.592,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_11.tiff,2.487,17763.712,36282.285,31080.512,22103.873,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_12.tiff,2.395,15392.526,42114.651,36093.956,26475.16,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_13.tiff,5.523,39282.358,73581.312,70685.237,47725.348,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_14.tiff,3.636,25698.636,51223.312,55546.386,32687.721,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_15.tiff,4.117,21986.581,50998.531,50279.246,37261.052,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_16.tiff,2.492,17066.448,35459.575,33592.739,24462.604,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_17.tiff,2.445,14032.457,45398.5,36756.685,26978.405,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_18.tiff,3.067,18419.958,42874.626,45614.52,29027.982,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_19.tiff,2.599,22889.675,37475.983,43234.409,26944.991,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_2.tiff,4.002,39624.528,42369.672,58074.299,39740.429,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_20.tiff,4.512,32448.357,68665.66,65265.297,45158.737,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_21.tiff,3.022,18104.545,37899.556,37228.562,28238.419,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_22.tiff,2.969,19584.134,36741.049,40067.509,26167.423,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_23.tiff,2.395,18701.805,34242.018,30828.162,18628.418,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_24.tiff,5.239,35373.905,68761.157,63478.922,43393.286,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_25.tiff,3.867,25638.164,49082.608,51830.388,32023.044,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_26.tiff,3.14,23273.244,47421.77,44788.344,29821.168,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_3.tiff,4.318,40156.71,61051.677,59988.786,40342.372,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_4.tiff,6.212,77428.284,83868.825,100848.739,57726.969,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_5.tiff,6.814,87681.998,96237.346,100035.796,58117.839,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_6.tiff,3.022,27691.116,31422.245,35703.997,26276.45,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_7.tiff,6.549,70403.722,100494.047,101420.522,60897.604,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_8.tiff,2.678,23112.386,30368.131,28803.202,26349.072,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-10_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_9.tiff,2.975,28344.872,40448.743,36338.07,25776.54,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_0.tiff,2.651,16205.95,30245.265,40039.547,80505.313,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_1.tiff,2.963,15560.589,33195.705,44276.038,90224.435,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_2.tiff,2.495,19214.517,32863.273,42505.108,77571.279,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_3.tiff,2.919,19704.021,30995.142,46196.167,85926.173,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_4.tiff,2.545,21970.39,25372.124,46981.103,72360.828,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_5.tiff,3.316,21505.493,29507.396,49856.376,87983.133,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_6.tiff,3.067,19597.006,29929.866,50257.604,95416.408,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_7.tiff,2.794,14175.276,33229.417,42023.091,92247.077,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_0(6).tifnucleo_0-roi_8.tiff,4.503,28023.415,43028.406,72347.847,135438.004,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_0.tiff,2.339,10289.972,22092.302,31159.243,61082.269,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_1.tiff,2.386,14088.595,26155.807,37617.431,67081.105,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_10.tiff,2.443,11560.549,24210.52,28364.412,62282.105,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_11.tiff,2.394,11819.137,17905.686,24883.939,56496.062,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_12.tiff,3.312,24577.851,31207.645,44175.145,82909.522,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_13.tiff,2.834,9864.194,26211.952,36069.394,79456.251,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_2.tiff,2.81,21434.5,19690.826,32199.951,69919.402,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_3.tiff,2.547,18899.496,28780.271,43738.99,69640.08,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_4.tiff,2.541,11397.195,22293.081,30580.62,62932.97,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_5.tiff,2.295,19283.067,23808.258,31324.142,59386.714,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_6.tiff,2.963,27140.699,28022.026,40756.121,75801.169,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_7.tiff,2.703,20929.128,20678.308,34284.16,69519.067,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_8.tiff,2.916,21166.841,23370.089,33959.229,78522.46,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_9.tiff,2.296,11503.24,18349.487,29672.063,55805.81,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-12_Out_Channel Alignment.czi_nucleo_0(7).tifnucleo_0-roi_0.tiff,2.443,18401.401,58089.266,41378.727,50379.464,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-13_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_0.tiff,3.678,102671.434,66636.946,62964.427,97403.623,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-13_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_1.tiff,2.541,88767.303,59664.433,51289.204,83402.475,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-13_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_10.tiff,2.649,69929.618,78279.121,62523.721,86897.653,doxpf
