,Label,Area,Mean,Circ.,IntDen,Kurt,RawIntDen,AR,Round,tto,tto2,imgn,nucleon,roin
2218,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_9-1.tiff,3.287,99.758,0.000809,327.911,-1.801,315435,1.216,0.823,dox_sifak,Dox-siFAK,03,0,9
2219,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_0-1.tiff,2.495,50.575,0.000816,126.181,0.289,121380,1.042,0.96,dox_sifak,Dox-siFAK,03,1,0
2220,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_1-1.tiff,3.256,77.347,0.000815,251.831,-1.268,242250,1.074,0.931,dox_sifak,Dox-siFAK,03,1,1
2221,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_10-1.tiff,3.297,55.309,0.000811,182.379,-0.113,175440,1.173,0.852,dox_sifak,Dox-siFAK,03,1,10
2222,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_11-1.tiff,3.067,83.761,0.000811,256.868,-1.466,247095,1.18,0.847,dox_sifak,Dox-siFAK,03,1,11
2223,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_12-1.tiff,3.031,76.43,0.000817,231.685,-1.236,222870,1.0,1.0,dox_sifak,Dox-siFAK,03,1,12
2224,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_13-1.tiff,2.969,42.679,0.000815,126.711,1.176,121890,1.098,0.911,dox_sifak,Dox-siFAK,03,1,13
2225,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_14-1.tiff,2.7,91.022,0.000815,245.734,-1.643,236385,1.082,0.925,dox_sifak,Dox-siFAK,03,1,14
2226,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_15-1.tiff,2.807,81.978,0.000815,230.094,-1.416,221340,1.08,0.926,dox_sifak,Dox-siFAK,03,1,15
2227,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_16-1.tiff,2.386,55.333,0.000813,132.013,-0.114,126990,1.133,0.882,dox_sifak,Dox-siFAK,03,1,16
2228,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_17-1.tiff,4.519,74.558,0.000815,336.924,-1.167,324105,1.095,0.913,dox_sifak,Dox-siFAK,03,1,17
2229,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_18-1.tiff,4.054,53.55,0.000815,217.105,0.028,208845,1.083,0.923,dox_sifak,Dox-siFAK,03,1,18
2230,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_19-1.tiff,3.705,75.77,0.000808,280.725,-1.212,270045,1.222,0.818,dox_sifak,Dox-siFAK,03,1,19
2231,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_2-1.tiff,4.266,78.227,0.000805,333.743,-1.298,321045,1.263,0.792,dox_sifak,Dox-siFAK,03,1,2
2232,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_20-1.tiff,2.744,77.466,0.000813,212.599,-1.272,204510,1.146,0.873,dox_sifak,Dox-siFAK,03,1,20
2233,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_21-1.tiff,3.992,65.012,0.000816,259.519,-0.735,249645,1.067,0.938,dox_sifak,Dox-siFAK,03,1,21
2234,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_22-1.tiff,3.864,105.924,0.000816,409.292,-1.882,393720,1.068,0.937,dox_sifak,Dox-siFAK,03,1,22
2235,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_23-1.tiff,3.022,63.333,0.000814,191.392,-0.643,184110,1.118,0.895,dox_sifak,Dox-siFAK,03,1,23
2236,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_24-1.tiff,4.232,92.203,0.000812,390.206,-1.668,375360,1.169,0.855,dox_sifak,Dox-siFAK,03,1,24
2237,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_25-1.tiff,3.609,85.857,0.000814,309.885,-1.522,298095,1.107,0.903,dox_sifak,Dox-siFAK,03,1,25
2238,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_26-1.tiff,2.954,74.831,0.000811,221.081,-1.177,212670,1.184,0.845,dox_sifak,Dox-siFAK,03,1,26
2239,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_27-1.tiff,2.445,51.824,0.000816,126.711,0.176,121890,1.021,0.98,dox_sifak,Dox-siFAK,03,1,27
2240,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_28-1.tiff,3.316,82.495,0.000816,273.568,-1.431,263160,1.055,0.948,dox_sifak,Dox-siFAK,03,1,28
2241,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_29-1.tiff,2.394,43.958,0.000816,105.239,1.009,101235,1.043,0.959,dox_sifak,Dox-siFAK,03,1,29
2242,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_3-1.tiff,3.488,27.134,0.000814,94.635,4.517,91035,1.109,0.902,dox_sifak,Dox-siFAK,03,1,3
2243,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_30-1.tiff,2.595,81.629,0.000815,211.803,-1.405,203745,1.083,0.923,dox_sifak,Dox-siFAK,03,1,30
2244,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_31-1.tiff,4.803,82.019,0.000816,393.917,-1.417,378930,1.061,0.943,dox_sifak,Dox-siFAK,03,1,31
2245,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_32-1.tiff,3.526,76.831,0.000809,270.917,-1.25,260610,1.208,0.828,dox_sifak,Dox-siFAK,03,1,32
2246,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_33-1.tiff,3.145,87.332,0.000817,274.629,-1.559,264180,1.0,1.0,dox_sifak,Dox-siFAK,03,1,33
2247,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_34-1.tiff,4.257,90.106,0.000816,383.579,-1.624,368985,1.032,0.969,dox_sifak,Dox-siFAK,03,1,34
2248,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_35-1.tiff,5.09,68.594,0.000816,349.118,-0.914,335835,1.059,0.944,dox_sifak,Dox-siFAK,03,1,35
2249,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_36-1.tiff,3.545,75.827,0.000814,268.797,-1.214,258570,1.127,0.887,dox_sifak,Dox-siFAK,03,1,36
2250,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_37-1.tiff,2.534,85.872,0.000812,217.635,-1.523,209355,1.152,0.868,dox_sifak,Dox-siFAK,03,1,37
2251,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_38-1.tiff,2.755,79.675,0.000816,219.491,-1.345,211140,1.06,0.943,dox_sifak,Dox-siFAK,03,1,38
2252,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_39-1.tiff,2.757,52.019,0.000816,143.411,0.158,137955,1.02,0.981,dox_sifak,Dox-siFAK,03,1,39
2253,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_4-1.tiff,6.083,79.393,0.000816,482.986,-1.336,464610,1.013,0.987,dox_sifak,Dox-siFAK,03,1,4
2254,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_40-1.tiff,3.293,81.619,0.000796,268.797,-1.405,258570,1.375,0.727,dox_sifak,Dox-siFAK,03,1,40
2255,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_41-1.tiff,2.969,71.696,0.000815,212.864,-1.052,204765,1.098,0.911,dox_sifak,Dox-siFAK,03,1,41
2256,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_42-1.tiff,2.703,70.027,0.000816,189.271,-0.98,182070,1.04,0.962,dox_sifak,Dox-siFAK,03,1,42
2257,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_5-1.tiff,2.932,97.479,0.000804,285.762,-1.765,274890,1.277,0.783,dox_sifak,Dox-siFAK,03,1,5
2258,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_6-1.tiff,2.649,41.633,0.000816,110.276,1.32,106080,1.061,0.942,dox_sifak,Dox-siFAK,03,1,6
2259,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_7-1.tiff,2.81,40.283,0.000816,113.191,1.518,108885,1.039,0.962,dox_sifak,Dox-siFAK,03,1,7
2260,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_8-1.tiff,4.803,36.981,0.000781,177.607,2.065,170850,1.527,0.655,dox_sifak,Dox-siFAK,03,1,8
2261,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-03_Out_Channel Alignment-1.czinucleo_1-roi_9-1.tiff,4.191,75.64,0.000804,317.042,-1.207,304980,1.286,0.778,dox_sifak,Dox-siFAK,03,1,9
2262,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_0-1.tiff,2.92,74.621,0.000817,217.9,-1.169,209610,1.0,1.0,dox_sifak,Dox-siFAK,04,0,0
2263,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_1-1.tiff,3.361,122.728,0.000812,412.473,-1.994,396780,1.151,0.869,dox_sifak,Dox-siFAK,04,0,1
2264,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_10-1.tiff,2.853,123.783,0.000813,353.094,-1.997,339660,1.143,0.875,dox_sifak,Dox-siFAK,04,0,10
2265,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_11-1.tiff,3.794,105.773,0.000788,401.339,-1.88,386070,1.46,0.685,dox_sifak,Dox-siFAK,04,0,11
2266,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_12-1.tiff,2.445,102.347,0.000816,250.241,-1.838,240720,1.021,0.98,dox_sifak,Dox-siFAK,04,0,12
2267,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_13-1.tiff,2.651,84.4,0.000816,223.732,-1.484,215220,1.02,0.98,dox_sifak,Dox-siFAK,04,0,13
2268,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_14-1.tiff,2.944,94.725,0.000808,278.87,-1.717,268260,1.229,0.814,dox_sifak,Dox-siFAK,04,0,14
2269,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_15-1.tiff,7.335,110.334,0.000817,809.306,-1.926,778515,1.0,1.0,dox_sifak,Dox-siFAK,04,0,15
2270,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_16-1.tiff,3.581,110.66,0.000808,396.303,-1.929,381225,1.226,0.815,dox_sifak,Dox-siFAK,04,0,16
2271,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_17-1.tiff,2.333,47.159,0.000812,110.01,0.634,105825,1.159,0.863,dox_sifak,Dox-siFAK,04,0,17
2272,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_18-1.tiff,5.0,102.848,0.000813,514.266,-1.845,494700,1.138,0.878,dox_sifak,Dox-siFAK,04,0,18
2273,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_19-1.tiff,3.119,93.075,0.00081,290.269,-1.685,279225,1.2,0.833,dox_sifak,Dox-siFAK,04,0,19
2274,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_2-1.tiff,2.865,84.476,0.000816,242.023,-1.486,232815,1.019,0.981,dox_sifak,Dox-siFAK,04,0,2
2275,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_20-1.tiff,3.26,108.229,0.000817,352.829,-1.906,339405,1.0,1.0,dox_sifak,Dox-siFAK,04,0,20
2276,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_21-1.tiff,2.678,93.348,0.000809,249.976,-1.691,240465,1.217,0.821,dox_sifak,Dox-siFAK,04,0,21
2277,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_22-1.tiff,3.742,102.354,0.00079,383.048,-1.838,368475,1.44,0.694,dox_sifak,Dox-siFAK,04,0,22
2278,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_23-1.tiff,3.82,93.951,0.000781,358.926,-1.702,345270,1.531,0.653,dox_sifak,Dox-siFAK,04,0,23
2279,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_24-1.tiff,3.202,49.344,0.000816,157.991,0.408,151980,1.018,0.982,dox_sifak,Dox-siFAK,04,0,24
2280,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_25-1.tiff,2.445,77.194,0.000816,188.741,-1.262,181560,1.021,0.98,dox_sifak,Dox-siFAK,04,0,25
2281,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_26-1.tiff,2.2,93.878,0.000817,206.502,-1.701,198645,1.0,1.0,dox_sifak,Dox-siFAK,04,0,26
2282,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_27-1.tiff,4.491,88.483,0.00081,397.363,-1.587,382245,1.2,0.833,dox_sifak,Dox-siFAK,04,0,27
2283,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_28-1.tiff,2.526,94.969,0.00081,239.902,-1.721,230775,1.2,0.833,dox_sifak,Dox-siFAK,04,0,28
2284,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_29-1.tiff,7.269,80.855,0.000809,587.694,-1.382,565335,1.211,0.826,dox_sifak,Dox-siFAK,04,0,29
2285,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_3-1.tiff,3.852,70.065,0.000813,269.857,-0.982,259590,1.14,0.877,dox_sifak,Dox-siFAK,04,0,3
2286,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_30-1.tiff,2.598,114.286,0.000816,296.896,-1.957,285600,1.041,0.961,dox_sifak,Dox-siFAK,04,0,30
2287,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_31-1.tiff,8.439,62.572,0.000809,528.05,-0.6,507960,1.207,0.828,dox_sifak,Dox-siFAK,04,0,31
2288,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_32-1.tiff,2.386,104.333,0.000813,248.915,-1.863,239445,1.133,0.882,dox_sifak,Dox-siFAK,04,0,32
2289,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_33-1.tiff,3.275,109.852,0.000806,359.721,-1.922,346035,1.26,0.794,dox_sifak,Dox-siFAK,04,0,33
2290,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_4-1.tiff,4.185,77.526,0.000815,324.465,-1.274,312120,1.082,0.924,dox_sifak,Dox-siFAK,04,0,4
2291,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_5-1.tiff,6.886,82.498,0.000795,568.078,-1.431,546465,1.391,0.719,dox_sifak,Dox-siFAK,04,0,5
2292,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_6-1.tiff,3.435,125.956,0.000816,432.619,-1.999,416160,1.054,0.949,dox_sifak,Dox-siFAK,04,0,6
2293,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_7-1.tiff,4.207,87.772,0.000807,369.264,-1.57,355215,1.246,0.803,dox_sifak,Dox-siFAK,04,0,7
2294,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_8-1.tiff,2.573,73.667,0.000808,189.536,-1.132,182325,1.222,0.818,dox_sifak,Dox-siFAK,04,0,8
2295,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_9-1.tiff,2.81,50.566,0.000816,142.086,0.29,136680,1.039,0.962,dox_sifak,Dox-siFAK,04,0,9
2296,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_0-1.tiff,3.615,37.036,0.000816,133.868,2.055,128775,1.07,0.934,dox_sifak,Dox-siFAK,04,1,0
2297,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_1-1.tiff,4.048,60.247,0.000814,243.879,-0.458,234600,1.119,0.894,dox_sifak,Dox-siFAK,04,1,1
2298,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_10-1.tiff,3.223,92.705,0.000807,298.751,-1.678,287385,1.24,0.806,dox_sifak,Dox-siFAK,04,1,10
2299,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_11-1.tiff,2.649,108.785,0.000816,288.148,-1.912,277185,1.061,0.942,dox_sifak,Dox-siFAK,04,1,11
2300,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_12-1.tiff,2.391,105.437,0.000815,252.096,-1.877,242505,1.087,0.92,dox_sifak,Dox-siFAK,04,1,12
2301,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_13-1.tiff,2.391,76.943,0.000815,183.969,-1.254,176970,1.087,0.92,dox_sifak,Dox-siFAK,04,1,13
2302,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_14-1.tiff,3.659,79.543,0.000812,291.064,-1.341,279990,1.164,0.859,dox_sifak,Dox-siFAK,04,1,14
2303,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_15-1.tiff,4.002,91.668,0.000805,366.878,-1.657,352920,1.273,0.786,dox_sifak,Dox-siFAK,04,1,15
2304,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_16-1.tiff,2.595,91.538,0.000815,237.517,-1.654,228480,1.083,0.923,dox_sifak,Dox-siFAK,04,1,16
2305,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_17-1.tiff,2.598,120.0,0.000816,311.74,-1.986,299880,1.041,0.961,dox_sifak,Dox-siFAK,04,1,17
2306,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_18-1.tiff,3.027,105.258,0.000815,318.633,-1.874,306510,1.077,0.929,dox_sifak,Dox-siFAK,04,1,18
2307,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_19-1.tiff,3.081,66.331,0.000815,204.381,-0.804,196605,1.096,0.912,dox_sifak,Dox-siFAK,04,1,19
2308,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_2-1.tiff,2.954,79.407,0.000811,234.601,-1.336,225675,1.184,0.845,dox_sifak,Dox-siFAK,04,1,2
2309,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_20-1.tiff,3.658,95.0,0.000798,347.527,-1.722,334305,1.353,0.739,dox_sifak,Dox-siFAK,04,1,20
2310,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_21-1.tiff,3.868,86.759,0.000817,335.598,-1.545,322830,1.0,1.0,dox_sifak,Dox-siFAK,04,1,21
2311,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_22-1.tiff,3.311,83.505,0.0008,276.484,-1.459,265965,1.327,0.754,dox_sifak,Dox-siFAK,04,1,22
2312,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_23-1.tiff,2.703,98.665,0.000816,266.676,-1.784,256530,1.04,0.962,dox_sifak,Dox-siFAK,04,1,23
2313,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_24-1.tiff,3.362,102.583,0.000799,344.876,-1.841,331755,1.347,0.742,dox_sifak,Dox-siFAK,04,1,24
2314,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_25-1.tiff,2.369,88.17,0.000808,208.887,-1.579,200940,1.233,0.811,dox_sifak,Dox-siFAK,04,1,25
2315,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_26-1.tiff,3.14,90.993,0.000815,285.762,-1.643,274890,1.075,0.93,dox_sifak,Dox-siFAK,04,1,26
2316,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_27-1.tiff,5.221,77.485,0.000802,404.52,-1.273,389130,1.306,0.765,dox_sifak,Dox-siFAK,04,1,27
2317,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_28-1.tiff,2.295,104.171,0.000816,239.107,-1.861,230010,1.043,0.958,dox_sifak,Dox-siFAK,04,1,28
2318,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_29-1.tiff,4.428,90.148,0.000811,399.219,-1.624,384030,1.183,0.845,dox_sifak,Dox-siFAK,04,1,29
2319,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_3-1.tiff,3.493,81.661,0.000816,285.232,-1.406,274380,1.071,0.933,dox_sifak,Dox-siFAK,04,1,3
2320,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_30-1.tiff,2.343,84.397,0.000816,197.754,-1.484,190230,1.065,0.939,dox_sifak,Dox-siFAK,04,1,30
2321,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_31-1.tiff,4.1,107.457,0.000811,440.572,-1.899,423810,1.172,0.853,dox_sifak,Dox-siFAK,04,1,31
2322,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_4-1.tiff,7.772,83.602,0.000816,649.724,-1.462,625005,1.06,0.944,dox_sifak,Dox-siFAK,04,1,4
2323,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_5-1.tiff,3.312,69.633,0.000815,230.624,-0.962,221850,1.093,0.915,dox_sifak,Dox-siFAK,04,1,5
2324,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_6-1.tiff,3.202,80.722,0.000816,258.458,-1.378,248625,1.018,0.982,dox_sifak,Dox-siFAK,04,1,6
2325,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_7-1.tiff,3.087,68.086,0.000816,210.213,-0.89,202215,1.019,0.982,dox_sifak,Dox-siFAK,04,1,7
2326,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_8-1.tiff,2.443,114.153,0.000816,278.87,-1.956,268260,1.064,0.94,dox_sifak,Dox-siFAK,04,1,8
2327,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_1-roi_9-1.tiff,3.987,80.855,0.000815,322.344,-1.382,310080,1.102,0.908,dox_sifak,Dox-siFAK,04,1,9
2328,SUM_(15)Dox-siFAK-h2ax-647-ku80-564-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_0-1.tiff,5.797,72.668,0.000809,421.221,-1.092,405195,1.206,0.829,dox_sifak,Dox-siFAK,16,0,0
